XiNIpOPhCNA	acornbroadcasting	777	Comedy	276	6790	4.77	30	8
uOqDVnYuc0E	acornbroadcasting	772	Comedy	418	5228	4.83	23	9
MyPQMsqLu-k	collegehumor	762	Comedy	220	3226	4.8	20	0
lFgnsHaOhYg	quartertonality	718	Comedy	404	2690	5	10	0
OdxsuGGrtIU	acornbroadcasting	772	Comedy	155	4070	4.75	20	11
LLRX33ikwsw	figbeebo	497	Comedy	98	11329	4.82	71	13
rl7Z2ZQ-IL0	majicm9	465	Comedy	329	9164	2.02	45	32
rkvQ2fsPUis	acornbroadcasting	772	Comedy	325	4539	4.65	17	8
CCJUAPqsvpg	acornbroadcasting	772	Comedy	249	4085	4.64	14	3
bqnbsP28wdQ	acornbroadcasting	777	Comedy	375	4220	4.82	22	7
8zb-447QnKI	imateapot	524	Comedy	66	1293	5	4	3
tt8E53g90jA	professorspecs	419	People & Blogs	195	4219	5	13	3
ftC8UjZaKFY	mcmanupe	677	Sports	269	17561	4.83	66	156
nh1pS1kDv2M	Gisevideos	705	Entertainment	215	21073	4.41	27	76
fY4UwcokerE	deanpatsfan	403	Sports	30	37846	4.8	71	63
dsDbL89ytlw	FruityPebbleFilms	757	People & Blogs	139	7203	4.62	8	13
x_3_4ihXxk0	thajigisup	381	Howto & DIY	83	18972	4.81	16	12
mqSVHk7NYgg	madlz07	771	Sports	206	2374	4.86	7	21
oJiyRdLfwtY	Gisevideos	670	Entertainment	175	6706	4.44	16	4
xAuAe-9ujq8	thajigisup	381	Howto & DIY	57	14972	4.2	20	8
yGrplpz8AkU	SarahV	262	Music	455	12937	4.95	83	8
iXTbCYVIl-0	kittykittylamb	608	Music	392	1548	5	11	5
dfZYy5HFY6A	theBPlog	777	Music	519	1097	5	9	0
IQvPZApxS_A	smilla92	650	Music	336	48552	4.82	146	80
qEyPhm98WaE	Delluvian	702	Entertainment	124	2778	4.94	16	5
YiKLIKDZDto	Featureman	760	Entertainment	259	235	5	2	2
zSCn_5cJ5No	califucho	740	Music	278	9474	4.89	35	16
OzxgGdyqz30	JugglerAndrew	496	Entertainment	380	4411	4.86	29	7
Eqj9icXfHHY	JugglerAndrew	424	Entertainment	255	2675	4.6	10	11
7OEmlPHZPWk	JugglerAndrew	424	Entertainment	316	2540	5	13	5
Jrw8QwRqQag	JugglerAndrew	424	Entertainment	276	2250	4.47	17	4
A7m3Mhtct0Q	JugglerAndrew	425	Comedy	316	2033	4.64	11	4
oFy8ATr4xyc	JugglerAndrew	527	Entertainment	240	5906	4.78	23	17
cQ85fP1ic7Q	JugglerAndrew	426	Entertainment	270	4630	4.64	14	7
2ezOPEdcT14	Yomay	790	Sports	184	1527	4.74	19	15
wtx6mYGxdd8	JugglerAndrew	426	Comedy	280	1988	4.8	20	3
E9Aksf_X-d4	Damhlaic	789	Sports	127	177	4.33	6	3
XvwUFw_lfD0	Damhlaic	787	Sports	118	120	4.67	3	1
E0NvQzES1B0	MinganCZ	780	Entertainment	26	167	0	0	1
HvwVvvL6Rpk	JugglerAndrew	424	Sports	354	3022	5	13	4
25gdmIV2D_A	JugglerAndrew	424	Entertainment	181	3412	4.95	19	5
GFHC2jtPsqc	juggletommi	672	Sports	236	3024	4.8	30	10
hoiajne14_w	juggletommi	677	Entertainment	174	2737	4.82	34	19
qlnZnQBclxs	xxxFixxx	625	Music	173	31789	4.53	45	7
Z-HYPoByBF4	joeamorin	516	Music	133	9214	4.74	31	6
rCkePi97s-g	akira61658	727	Music	384	3611	4.67	9	3
k7eHC4zlTPg	cjay1988x	670	Music	363	11402	4.64	22	4
KJonzjAmt28	Jooohny	580	Music	125	15234	4.22	41	33
YBPmcbBVmZo	videomusicnl	777	Music	389	1322	4.67	3	0
rvEPRFpg0K4	harry125555	511	Music	173	27446	4.67	48	7
CR6z-vWp8ys	wearealive	678	Music	254	6169	4.75	16	14
VqdtIztOYAw	kaz247	766	Music	182	3300	5	18	14
60_D_Um0zd4	MacxBull	651	People & Blogs	307	6102	5	4	4
AJ4ynxpLxFE	ladesign	639	Entertainment	444	663	4.86	7	5
IgToA6PfNHg	Jugglenerd	756	Entertainment	151	578	3.9	10	4
fSaex9ENK4M	JugglerAndrew	496	Entertainment	264	3085	5	28	8
u5Vv7pWhXwU	locustspy	722	Entertainment	286	8215	5	19	3
kkqAU2d0nbM	handstandhere	559	Entertainment	429	9705	4.74	35	30
4suGwwDyE_8	MasterKatra42	644	News & Politics	705	2304	4.46	24	14
IMDhF6iw-tM	raulbarcelona	806	Music	161	51	0	0	0
aYVlHqCC4Qo	katmaidog	657	Music	110	14281	4.73	130	43
8hBtWt_6UXA	indiebusker	389	Music	273	733	5	5	1
_eH-Sedj8T0	marleywas	514	Film & Animation	126	129	5	1	0
gWufCLzYpdY	ubualso	753	Entertainment	396	970	5	3	3
_Bl1Yn9ys_k	jugglerboy	760	Entertainment	525	114	4	2	0
2kswmSas2MM	Diggity6470	810	Music	420	265	4.88	16	15
Zzdg6IbMKM0	Diggity6470	806	Music	223	185	4.86	7	4
u8t0EUW-JlE	ArthurXandTheScars	749	Music	369	96	5	1	1
OkyxRXeM1XA	Diggity6470	804	Music	210	116	5	3	0
cD5PO6bW2N8	Diggity6470	810	Music	260	103	5	8	15
VKfGTJkvXDo	Diggity6470	804	Music	219	103	5	6	3
utJbg4CWV70	AndrewDoronin	703	Film & Animation	237	156	0	0	0
wlDDFv2HTyU	ninaschmitz	627	Film & Animation	240	402	4	1	0
U0GWl9GWawI	SarahV	261	Music	170	61690	4.87	205	59
Mfe_Sx7krz4	ragbagken	713	Music	179	1503	5	5	2
IORUQ-0nFiQ	waitswatcher	757	Music	129	3374	4.65	26	6
3ErGa1LFSkg	waitswatcher	696	Music	192	4561	5	21	10
lbD-WO4pTaM	BeautifulBlood	628	Music	379	222	0	0	0
ZULMZf6JP34	BeautifulBlood	497	People & Blogs	56	998	3	2	0
4mQqj6t2eEc	houseofoni	442	Music	87	120	0	0	0
IQQTdadfTQc	houseofoni	493	Music	69	62	0	0	0
s6vmdeuAmc4	BeautifulBlood	496	Music	121	3339	3.54	13	7
IMTJOgXDs84	manicjango	604	Music	448	141	0	0	0
ARz_FTImTmo	houseofoni	493	Music	151	145	0	0	0
Ekh-1ABH1iI	houseofoni	493	Music	103	113	3	1	0
KoUASSExOlg	houseofoni	493	Music	69	343	4.5	2	0
qNgHykVIuKY	TMSampson	815	Music	138	72	5	2	0
Qgsj7pph4Qk	TMSampson	816	Music	126	37	5	1	1
5ZGjbVSJx94	MonitorAccess	556	Gadgets & Games	319	288	5	2	0
x16ZgUdEMLU	TMSampson	814	Music	194	60	4	1	1
qF9tQGgco5E	TMSampson	814	Music	130	25	5	1	0
BlV6V1zeBEw	TMSampson	816	Music	191	19	4	1	0
4Tt4DTQ9HNM	TMSampson	815	Music	181	14	4	1	0
Y8VDomIjt8I	TMSampson	815	Music	87	23	0	0	0
zoqbcC_3qhE	TMSampson	816	Music	104	24	5	1	0
IYPPOD9I6F0	lborsboom	811	Comedy	201	19407	4.93	57	38
D_YdxrPD04g	oystertoadfish	626	Sports	167	2315	3.38	8	1
6OKKPiu1ylY	RomanticLockedHeart	720	Film & Animation	225	84	4.33	3	13
-itfX63-8W4	davito132	816	Comedy	21	58	0	0	0
XOfEfCahnSk	LaneKG	767	Entertainment	78	622	5	1	0
XLh29AZkK5I	PickledPython	805	Comedy	129	92	5	4	9
gM4Mwc9E2cI	Brandalarm	767	Music	52	139	0	0	0
oUPmHF_dy6I	therailwayinspector	742	Entertainment	545	660	4.14	7	2
J-cAQoa9zv8	thomastankboys	749	Autos & Vehicles	43	14826	5	13	3
EICC8ON-ECM	thomasanddiesel	720	Music	232	11805	4.94	17	21
tI6TWoxwk_A	therailwayinspector	717	Entertainment	682	3244	4.94	18	5
sXqvzSYx6Vk	adversy	735	Music	208	5363	4.43	7	4
IYpRPGmLnQo	jordanschepis	728	Autos & Vehicles	240	5883	4.12	8	4
qlt2ddO7x5M	trainmadpaul	744	Autos & Vehicles	314	278	0	0	0
6LDLnPdpiIk	therailwayinspector	718	Entertainment	230	5132	5	14	18
KcmiFImlPBY	xburn	469	Film & Animation	34	31055	2.79	19	14
afBCEfMfGrU	VTJAFO	770	Music	71	231	5	1	0
g-NGVpZFcE8	llorch826	702	Entertainment	79	4313	4.89	9	3
oNDCBv-QqKI	JEVG	511	Entertainment	364	18234	4.37	38	17
Xw12Vk-eq4k	WildAngel79	803	People & Blogs	34	45	5	1	1
NyrRy3_21eo	Engyman	782	Entertainment	12	85	0	0	1
EdROiH2YfMw	mushroommagic	599	Comedy	281	124	0	0	0
quIdqVBNUXk	mcopp007	784	People & Blogs	17	10	0	0	0
OnzDC_wUy2w	54m	334	People & Blogs	24	9808	4.03	33	14
25BVCbz9KLQ	drinkingwithbob	703	Comedy	107	1126	4.64	11	13
RCMeHlpbtw0	sashm	797	People & Blogs	83	57	0	0	0
6IL7ktLMXME	eXxy666	608	Gadgets & Games	239	669	4.33	6	1
urzSmT1SXiE	DJForza	672	Autos & Vehicles	44	16445	4.89	19	4
R_DYM9JyR4s	VancouverFilmSchool	640	Film & Animation	143	10169	4.32	65	37
PWuwg5qnw9A	EGTHUG	724	Autos & Vehicles	71	524	0	0	4
-r7bGf6SMSA	Lothamroth288	670	Gadgets & Games	124	5394	4.5	6	10
2Cz55QYSTg0	TeamRobbie	661	Autos & Vehicles	95	6650	4.45	11	6
Tp-kDS-saeA	punkgeorge	484	Entertainment	59	14751	3.5	20	15
VnXH0gGdymo	sarizafer	714	Sports	95	3544	1.67	6	2
ZSPSasr4BAc	Tomasevic	741	Sports	98	3119	3.5	4	0
jV8m7NAMZtA	Surronded	429	Autos & Vehicles	101	15899	5	9	2
0cz2NPHXgvU	filmfan2001	774	Sports	30	19460	4.47	19	26
PSy8cloBXdI	rlenis	575	Sports	162	12429	4.08	12	21
5aFhpf7WBh8	atsumi0131	581	Sports	215	9042	3.67	6	1
NYecLDT-Iw4	richiespeed13	774	Gadgets & Games	276	1176	3.67	6	37
YOW-jngVoT4	rlenis	582	Sports	46	24479	4.71	63	67
CRyxRwc1W6s	myzk27	750	Sports	275	6166	5	7	0
2U8BV_viMKo	tom2812	622	Autos & Vehicles	96	9010	3.3	10	6
CX-gjSeGLmc	iur7	513	Autos & Vehicles	143	12568	2.92	13	3
3hZrW0lzdPo	sharprc	753	Autos & Vehicles	239	1215	3	2	6
pWzC3dLLaAM	yaumax	427	Music	151	14410	4.84	25	13
mBBiGG_SF6E	SPMovies	778	Gadgets & Games	132	3284	3.1	10	10
K05jbRMZIi8	galafirefox	815	Autos & Vehicles	149	310	5	3	0
iUFhKmmItyQ	batman3737	798	Sports	119	665	0	0	0
QGMuzk5_R9c	darrencol	817	Autos & Vehicles	83	73	0	0	0
9Zl0sBLfoc8	chokes01	563	Autos & Vehicles	28	4268	4	4	3
mGuYGjHjpSo	stuckthrottle	626	Autos & Vehicles	79	9525	4.56	9	2
ysp3_mPS7wY	WickedGravityVideo	735	Autos & Vehicles	84	6118	4.5	4	5
s55jqnYz1-Y	cactusvideos	538	Sports	287	18198	4.39	23	5
x1pbGPqjpRE	ParadigmProductions	595	Autos & Vehicles	187	12913	5	8	3
Gw6adnZYRao	stuckthrottle	626	Autos & Vehicles	117	8869	4.5	8	1
AhBf1B87PX8	Desertdogracing	728	Sports	300	859	5	1	0
JgSCxFsC02M	tkingx	640	Autos & Vehicles	34	11946	4.43	14	4
0tGqQ63qnD0	spooledx2	649	Autos & Vehicles	34	1607	0	0	3
vwovRmkw-k4	notimemedia	609	Sports	127	1260	4.75	4	0
FqYq1jiAs9M	cactusvideos	540	Sports	285	15807	4.83	23	7
m5tPmfB4t2c	recuerdameok	683	Autos & Vehicles	342	896	4.4	5	0
iIXyxYKyARs	chavezpac	705	Autos & Vehicles	191	1320	3.5	2	1
XYGNkCUXAW8	nandintb	756	Autos & Vehicles	112	5438	5	2	1
M8OxOOqvCiY	dataco	521	Comedy	384	5626	3.81	26	19
dSS379dAzlc	reflexmedia	572	Autos & Vehicles	214	11065	4.92	13	3
YGW38KXhdF4	hatchsiturbo	751	Howto & DIY	265	4223	3	4	2
6zfqBeB9Ut0	ilikevideos9	760	Comedy	200	2574	5	5	9
dX4updwFnaQ	reflexmedia	572	Autos & Vehicles	206	11587	4.77	13	5
fPOUlRFE-yY	sadboyyaj	369	Entertainment	173	12945	4.43	7	29
tFQRXeaEBGU	pochaccoxxx	706	Autos & Vehicles	205	14286	5	16	21
ThiTmhSITBU	reflexmedia	572	Autos & Vehicles	238	14686	4.84	25	14
fPEoHfhWy5c	hatchsiturbo	749	Howto & DIY	63	1507	0	0	6
OfS9FfTR5BM	kwgaryngai	781	Travel & Places	51	9694	3.57	14	18
b6XUUEyW-2g	MUNROISFARILYCOOL	775	Autos & Vehicles	52	515	4	1	1
dXQ-MCg5E8g	StatuSChecKa	519	Autos & Vehicles	214	12159	3	7	10
5BMsL5tP5X8	Fernischumi	679	Sports	256	14088	4.67	36	8
JaKU1ebkQ5o	chaced66	638	Autos & Vehicles	113	12511	4.6	20	1
5ZhnIRu9jPI	duck108	765	Autos & Vehicles	44	4752	4.55	11	6
E6nXp8DHPfo	IVCDVD	763	Sports	180	3339	3.67	6	0
WC_DFTx7HwA	elingeniero3824	762	Autos & Vehicles	275	1257	5	3	1
GnouFP44oo0	Matthews206	769	Autos & Vehicles	218	805	5	2	0
Iv-j9sseExI	juliojuliojulio	764	Autos & Vehicles	475	813	5	1	0
4D9rjOWEcWc	fruvctania	640	Autos & Vehicles	234	4715	4.75	4	3
dJLt_9S1iu0	llvr	769	Autos & Vehicles	130	1414	5	1	1
j9TBtHI9Sx0	totiware	772	Autos & Vehicles	175	3001	5	4	4
BpukREsLpp0	rallyasturias	762	Autos & Vehicles	255	871	5	2	0
pZrKs4x3DCk	jmvt	763	Autos & Vehicles	238	2310	5	1	0
KXehpiWIJA8	FranCiccio88	765	Autos & Vehicles	133	306	0	0	0
7mSpVOcycMg	69varo69	762	Autos & Vehicles	206	1438	2.5	2	0
GRZF9h2JSo8	D110182	722	Autos & Vehicles	121	11724	4.59	17	15
trK6cdiobEA	isidroracing	768	Autos & Vehicles	203	476	4	1	0
EAlDac-LOPg	AdRiEnNe1986	681	Entertainment	337	1785	2.33	3	0
FJ_fiXo3wuM	japanDriftHeaven	717	Autos & Vehicles	316	15355	3.88	17	2
ScVzVRhO8Lg	mgzsancho	631	Autos & Vehicles	257	29670	4.65	26	8
shsaneJFHQI	Fernischumi	721	Sports	223	17819	4.57	28	9
j8jdo9pUOoY	japanDriftHeaven	719	Autos & Vehicles	622	18689	4.75	24	7
VJtjbO83fAQ	Mariolongboard1968	772	Sports	106	6551	4.5	8	2
e1pctsp3qgI	Mariolongboard1968	772	Sports	111	13004	5	7	6
cxn5IIv9s5Y	gareczek	494	Entertainment	245	22914	4.61	18	7
VocvFOV1Whc	Ludom	531	Comedy	149	53717	4.81	26	17
ERVhr8A2OoI	gourlay3	702	Entertainment	71	2491	5	1	0
7A74zEryicg	Ludom	631	Comedy	65	11587	4.75	8	1
iFz2b5O0VyA	BSmaxou	812	Film & Animation	78	682	0	0	0
RG06eNYLrNo	sillybird99	734	Entertainment	117	1816	0	0	0
-el1GhDOBjs	gourlay3	714	Entertainment	120	1445	0	0	0
WQ4Tj-r8OFo	k32e05	702	Film & Animation	128	790	3.57	7	9
WZQMcMhbGlQ	Fantomaaaas	422	Comedy	60	14674	5	11	12
w8dkWEvM17I	dannyboydege	702	Entertainment	215	2313	4.5	2	3
mpbbFRltLOM	Ludobed	684	Howto & DIY	73	188	0	0	0
p1mayHCm9wY	NB2008	760	Comedy	155	6677	3.4	5	0
c-wGIO9wL8o	fts12	635	Comedy	168	4778	3.33	3	4
AFnbJ41cbl0	williamdouglasb	762	Comedy	165	8420	3.82	34	15
jS-bUdxrimU	originalmind212	421	Entertainment	429	30291	3.6	136	248
hiAhfA-VNY4	is4d0r4	560	Comedy	454	12634	2.73	37	21
yihNNgiT_Ck	FOuLCheEse	580	Entertainment	117	8414	3.5	20	29
hzr1HvIphcE	moviekid21	513	Entertainment	299	7284	4.03	37	69
f1RY3g3yWPY	VampomoCorp	646	Comedy	44	11794	4.15	40	51
VHAxyPJqlKY	baboonshic	610	Entertainment	37	13566	4.07	15	46
O_igxYRACQw	DefSoulDiva	557	Entertainment	476	1960	1.75	4	2
tLiPauWwAJs	brightsun	524	Entertainment	142	1540	3.86	7	4
cTu4W5KuG7M	rodrigotarriba	691	Entertainment	1042	3863	3.32	22	5
iSMLmhB01Xk	nederlandie	689	Howto & DIY	30	6964	4.43	7	6
VL-4hJ6dKTU	IamHollywood08	572	Music	149	11596	4.78	27	14
hmfgh13KSyk	therealshakey	653	People & Blogs	221	15871	4.75	20	27
ask1Vpi93ec	SecurityGuardTheater	720	Comedy	135	14384	4.88	17	35
G1nsMNHtpqs	Grnday5mcr	779	Autos & Vehicles	62	819	3.75	4	0
5JqxPEZGz58	dezgibbs	587	People & Blogs	40	5854	5	7	4
yaMpG4fK_FQ	newbie127	518	Entertainment	145	1653	2.33	3	0
HsG_PliDVwE	elosge	762	Comedy	66	3205	3.67	3	7
NNF6qqgxffI	Briereckus	772	Comedy	247	6353	2.85	13	6
SpXOLvSfjjg	Graversgaard	718	Entertainment	37	4092	4.17	6	2
iWLIKLacIfo	Bajskakor	760	Film & Animation	599	7599	2.2	10	4
it-_fYzLjlM	favaparty	608	Comedy	203	4289	4.56	9	7
iQSsqc7vgqA	Xarrada	748	People & Blogs	79	1723	3	4	0
z0IXoGUIdH8	chikolopez55	728	Comedy	73	562	5	1	1
aVine-XDyqs	wilsoe	525	Autos & Vehicles	255	6845	1.85	13	4
Vn4loUmkpVM	karmicplight	418	Howto & DIY	66	29646	4.23	44	59
Pea7tH_LJ0o	2bvvip	525	Comedy	145	75743	4.57	7	4
J8oFtAsLb4o	yorkrap	358	News & Politics	39	4777	4.33	6	2
2DMU9OcmEhs	puckhead17	485	Entertainment	36	5506	3.94	16	19
ugtAuju2sq0	aoifebeaker	653	Film & Animation	76	218	0	0	0
PurpvF90tE4	quickmusic	547	Autos & Vehicles	47	5933	2.67	3	4
eMsPgMBjpAE	TETEUSMWT	564	Autos & Vehicles	139	19250	3.55	11	17
IBH4r2bvEM8	cherriblossom	490	Comedy	91	9293	4.87	38	12
tOadChV8GBk	guiohm23	573	Autos & Vehicles	37	1592	0	0	2
dqMjE0Y6Xbs	realplaya00015	611	Autos & Vehicles	13	1668	5	1	4
f1jcV9awUfo	viper62382	787	Autos & Vehicles	45	9920	2.75	4	5
bSWjM7lyQWI	devontaii	728	Autos & Vehicles	42	187	0	0	1
DPMcFvjM7JA	rallysoob	285	Comedy	16	96144	3.74	72	32
QBvVJSyROH4	legault125	746	Autos & Vehicles	139	655	2	2	2
Pv0cIRzIbE8	telusm	557	News & Politics	23	6132	3.75	4	3
FP3xz9E2GwE	pimpdaddy13	818	Autos & Vehicles	209	49	0	0	0
-KgctnpR7b4	HanzoHk85	652	Autos & Vehicles	24	908	0	0	0
kczklWkV9LQ	sgindy	783	Autos & Vehicles	133	903	3.25	4	0
J3A4ESs4HUY	Landroverwoodbridge	745	Autos & Vehicles	208	537	0	0	0
zGcNGlmjQ9U	TinyHouseStudios	645	Film & Animation	43	29	1	2	2
OavWsRWeHTw	TinyHouseStudios	645	Film & Animation	12	26	0	0	0
Mw-zowfwE_I	StuZetec16v	706	Autos & Vehicles	39	2841	3	2	0
o_7LYbb7rDc	jakthedragon	604	Autos & Vehicles	43	1897	1	2	2
m2QXfiKHmpw	StuZetec16v	706	Autos & Vehicles	35	1557	0	0	0
QI4oZjanzyA	weedavie20	666	Autos & Vehicles	162	3362	2.6	5	18
8rL7p7YJuWc	slipknotfan10270	671	Autos & Vehicles	41	191	0	0	0
J8wI1DDwaLk	swazzaar	655	Autos & Vehicles	87	10776	3.57	7	12
pde273pjhwk	superclarkey	793	Autos & Vehicles	9	163	5	1	2
vEMCrcFWXxw	aceado	626	Autos & Vehicles	153	658	2.33	3	1
wKRSAMq4kJ0	terbowilson	812	Autos & Vehicles	164	118	0	0	0
NbO5U2hzccw	Nova1600T40	749	Autos & Vehicles	23	226	0	0	0
gpgeAYdIsQ8	terbowilson	784	Autos & Vehicles	25	58	0	0	0
0_rMH4uEii8	terbowilson	784	Autos & Vehicles	19	111	0	0	0
bSEtv0mOuGA	novaboy69	758	Autos & Vehicles	49	536	0	0	1
N636AeAPaN0	t17chy	547	Autos & Vehicles	21	953	0	0	0
UtBUlek4vo0	Magnum2300	803	Autos & Vehicles	200	224	5	1	0
nbEkEYYh1dg	su79nioj	770	Autos & Vehicles	9	957	0	0	1
VokBhz0uoSc	Magnum2300	800	Autos & Vehicles	54	189	4	1	1
PMB7E29l2Go	131crayonjo2010	616	Music	205	1200	4.2	5	0
xC4Fm3VUWy4	missletitia	667	Music	271	456	3	2	0
2ewJWErVxFg	bethel41	599	Music	266	3189	5	16	3
vh_X4zaouHM	Mistermatt1984	797	Music	234	46	5	1	0
Ko7GZIc_O6w	missletitia	667	Music	224	232	0	0	0
FfzwrepagY0	kalica98	722	Music	219	479	5	2	2
px3cO8hg778	amazingmagicjon	612	Music	173	185	5	1	0
SlNmAjAStys	kh058482	674	Music	213	1789	5	7	1
J37tsH9uydg	Macaya143	611	Music	265	309	5	3	0
edg9r9xP2f4	Fadestowhisper	771	Music	135	68	0	0	0
2cUwgfZa8nc	slapchar	413	Music	201	1099	5	4	0
Fm51f3zGcLY	Ripptyd	660	Music	277	356	4	1	0
7MYeNh2wY3I	Mistermatt1984	804	Music	254	31	0	0	0
Ng9BLzHArJk	bonuela	618	Music	208	192	0	0	0
Lyh2TtiMqjw	slapchar	718	Music	228	112	5	1	1
uCls7PpBeyY	nutmeg83	426	Comedy	268	527	5	1	0
fuaNCdaBmNY	slapchar	621	Music	225	675	5	4	0
q5GjTsxXYGg	slapchar	622	Music	206	325	0	0	0
1miC3Kv-zfU	sarzone	604	Music	39	254	0	0	0
B-BlaE26JPc	kalica98	712	Music	193	590	5	5	1
jOjkEALTgCY	slayer465	796	Sports	18	188	5	1	1
dhGqzTsCnUk	ChazyChazKoRn	796	Autos & Vehicles	81	116	0	0	0
ZRrgzJE-nhM	anderj101	796	Autos & Vehicles	37	120	0	0	0
GEbG-1xEQF4	buggyrollin	796	Sports	217	107	0	0	0
KImSKv5VqR8	sintoniadx	750	News & Politics	117	4065	0	0	0
ocFaXCuFrr8	Gannonp	737	Entertainment	38	249	5	1	2
egLB0VXdVuU	fmedeiros	465	People & Blogs	96	367	3.5	2	3
w9lYscn8ORs	Bentleystow	586	Travel & Places	118	45	2	1	0
ekLuH870NpI	Bentleystow	642	Travel & Places	42	247	5	1	4
L44GlO5M6c0	Bentleystow	619	Travel & Places	38	78	0	0	0
eVUs-pMBCvA	erh4be	676	Gadgets & Games	98	2344	3.9	10	18
wWPI4ZVB_IA	HMG	597	Comedy	8	554	0	0	0
TiGT0krpDL4	bloodyluvxxx	684	Entertainment	27	210	4.75	4	3
5iWDJqVCqU4	sqwigly	806	Gadgets & Games	191	42	5	1	1
Zke-CM7OfJo	c21mb	745	People & Blogs	322	80	0	0	0
IfHDvdSqbsI	drichards87	533	Sports	16	838	1	1	0
Ez5Rmyrnz_s	BEDIANGULLIVER	673	Entertainment	22	163	0	0	0
mQyZwvdUw_o	allgood2000	486	Entertainment	452	4983	5	7	10
WcZxs49f7Nc	allgood2000	816	Entertainment	321	601	5	6	12
ZhzQdAr26LM	allgood2000	816	Entertainment	356	499	5	7	3
3gKmwTST8FM	wemakeuslaugh	799	Film & Animation	71	262	4	1	1
asvSkL-fmz0	DefsKas	775	Comedy	82	152	1.33	3	0
GIlyU8IgpXY	trackspeed	615	Autos & Vehicles	16	1869	1	4	0
woFE4gtYRBE	Sidearmm	503	Music	134	1294	4.29	7	4
0UzeVOjovXA	topsinlex	676	News & Politics	153	2164	3.6	5	0
5fEnJr5wok4	theprotester	759	Entertainment	390	129	0	0	0
BDSdJoDdNq8	bebe67	790	News & Politics	23	147	5	1	1
eFnTlSWBIJ0	VX2100DV	803	Autos & Vehicles	462	285	5	4	1
C3jAUd1PoPw	myspacemadman	505	Autos & Vehicles	100	4917	4.1	10	9
quH7O1ibh3g	xfastestx	729	Autos & Vehicles	273	2861	2.38	8	5
fZS_pAp0K_s	mikepasini	611	Autos & Vehicles	310	277	0	0	1
FQW1zJlHNDI	gnava	541	Travel & Places	64	668	3	2	1
Vj41BRbwVeY	larue96	777	Comedy	206	868	5	2	2
KkbchPSFOAI	allesad	761	Travel & Places	210	275	0	0	0
K4N-oXQfCJQ	Kawie2006	715	Music	199	723	5	4	3
IIVw5s_oW-8	Wertuma	741	Entertainment	172	36651	4.61	61	21
5QRpFZ7vGs0	BreakingDownMusic	663	Music	219	482	5	3	2
CWDOitaHKj8	fokenhelpmy	734	Music	161	81	1	1	0
Yr4fIVkHtQ8	rkreitzr	528	Film & Animation	10	981	5	1	3
Q8HWX8vhKR4	pwris16	753	Gadgets & Games	210	754	5	1	5
NzFPp8c7PTU	Beldar4214	732	Autos & Vehicles	44	1426	3.75	4	9
8TZioDiO_nE	sprocket2cog	772	Autos & Vehicles	7	232	0	0	0
p_sqiturCAE	motocrossking199	719	Sports	169	196	0	0	5
uzRefwje6Iw	ddefinder	532	Gadgets & Games	181	5406	4.21	14	10
QZtruuO3T7Y	tweakitsnowboarding	598	Sports	280	571	4	4	2
hkvOpe5HKT0	leereemi	723	People & Blogs	108	721	3.67	3	2
WTmGrhcATQc	tweakbros	603	Entertainment	218	894	5	4	2
-yrkfM6cgiE	GizmoTN	777	Film & Animation	297	1370	3.67	3	7
cCjBaftf9bg	marinafages	609	Music	178	6805	4.38	13	16
w9Eurvwv5F4	tweakbros	602	Entertainment	259	727	3	2	3
b8n-XujXnik	deleteme2	598	Autos & Vehicles	556	67243	4.07	108	41
cCh1NblHS2s	PapaChina	808	Autos & Vehicles	614	3831	1.67	6	1
9M9qRvR-9oY	enurion	815	Music	186	10881	4.75	95	84
nCCPYZa3Gzg	nusaderenda	796	Music	191	6686	4.83	29	20
PsfxxsQj3JU	clickmeformusic	814	Music	187	13782	4.61	82	88
JGgWsBkjodk	qandqq	704	People & Blogs	474	4778	4.5	44	71
gfTd94DNNp4	luizkata	712	People & Blogs	233	12560	4.4	48	122
ONkM3XI84Pk	FightChannel	802	Sports	336	3673	4.86	14	9
M9IKnF0K56c	tetankemin	793	Sports	289	6371	4.78	18	9
uawi5ueyiI4	DBlayde	481	Sports	189	60172	4.84	61	51
hwMLHyN1rkQ	tliang1000	798	Sports	599	6319	4.76	21	18
shGyT9vV6-8	DopeisBack	789	Sports	259	11052	4.91	22	117
fu4N-kI-e9s	SMF	762	Sports	310	22509	4.94	53	177
8QfV6x3BsBw	1epkjr	812	Sports	266	1608	4.2	5	5
2iP-gRyWaB4	getmajor	735	Sports	64	12637	2.86	35	131
hECeVAIXYBs	deliveryman	629	Sports	547	49151	4.73	64	264
1OI2Cnd2siQ	Stevenhr9926	519	Sports	183	32841	4.72	39	61
J4tgbHbesEY	xstepsaves	793	Sports	103	622	2.33	3	2
apJf_4gdrXM	bentleyRjj	804	Sports	205	3396	5	7	26
t8TTCfY7C4g	tliang1000	799	Sports	580	4360	4.62	16	13
MZFaFa5NPY8	tetankemin	793	Sports	232	6486	4.86	21	6
0FMVuianeBg	biggestfightfan	797	Sports	345	1064	5	4	1
lFV7B4ZYTPQ	southpawjab	648	Sports	540	9021	4.81	21	30
lKe5WLP2Abo	bambito	807	Sports	274	12259	4.96	23	64
Rx_x2h2Fwlk	J2DL	605	Sports	148	10608	4.91	11	12
_kvyjK8j3jg	shammi13	802	Sports	79	1575	5	3	1
